Entity,Code,Year,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh,Nuclear consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Solar consumption - TWh,Other renewables (including geothermal and biomass) - TWh
Kazakhstan,KAZ,2018,423.42175,184.09743,166.70808,,27.452955,1.0194386,0.37374496,0.007751944
Kazakhstan,KAZ,2019,400.9196,186.80057,197.04109,,26.343008,1.8639841,1.0312475,0.015856
Kazakhstan,KAZ,2020,379.28656,164.21024,176.56163,,25.369024,2.7015624,3.2499535,0.020834887
Kazakhstan,KAZ,2021,389.98877,175.65327,216.16681,,24.095587,4.570457,4.2627482,0.008185778
Kazakhstan,KAZ,2022,398.66843,216.29573,217.13852,,24.002531,6.5975223,4.4195566,0.0065835277
Kuwait,KWT,2000,0.00028987223,120.74285,91.2,,,0,0,0
Kuwait,KWT,2001,0.0007562556,124.05458,90.25,,,0,0,0
Kuwait,KWT,2002,0.0032793332,144.08128,82.744995,,,0,0,0
Kuwait,KWT,2003,0.0010898722,176.08961,95,,,0,0,0
Kuwait,KWT,2004,0.0009850917,199.28773,103.549995,,,0,0,0
Kuwait,KWT,2005,0,217.24307,116.84999,,,0,0,0
Kuwait,KWT,2006,0.027147556,203.20848,117.895,,,0,0,0
Kuwait,KWT,2007,0.0046203053,204.98569,106.96999,,,0,0,0
Kuwait,KWT,2008,0.0078150835,216.8124,120.649994,,,0,0,0
Kuwait,KWT,2009,0,230.92212,118.46112,,,0,0,0
Kuwait,KWT,2010,0.044709165,253.16435,139.75537,,,0,0,0
Kuwait,KWT,2011,0.15746082,244.82922,158.57924,,,0,0,0
Kuwait,KWT,2012,0.75596887,238.8032,175.31842,,,0,0,0
Kuwait,KWT,2013,3.1863277,243.75171,177.70389,,,0,0.00049602496,0
Kuwait,KWT,2014,2.532947,250.59604,178.71143,,,0,0.008880416,0
Kuwait,KWT,2015,2.099681,243.41908,203.22707,,,0,0.0137072215,0
Kuwait,KWT,2016,2.5887494,229.07022,211.49913,,,0,0.13067694,0
Kuwait,KWT,2017,1.959468,238.52719,210.27515,,,0.005216139,0.13640167,0
Kuwait,KWT,2018,2.1999168,247.83481,211.52235,,,0.0051856386,0.14078972,0
Kuwait,KWT,2019,2.019391,234.26854,183.73247,,,0.009600221,0.15430444,0
Kuwait,KWT,2020,0.3588136,217.71255,179.13583,,,0.012519528,0.15415888,0
Kuwait,KWT,2021,0.75288326,217.89218,197.58406,,,0.01243961,0.5477139,0
Kuwait,KWT,2022,1.2527883,223.79607,217.85663,,,0.01239425,0.54571664,0
Kuwait,KWT,1965,,61.960056,17.2615,0,0,,,
Kuwait,KWT,1966,,60.271442,22.609999,0,0,,,
Kuwait,KWT,1967,,58.632427,25.726,0,0,,,
Kuwait,KWT,1968,,57.05615,31.720499,0,0,,,
Kuwait,KWT,1969,,55.53032,35.406498,0,0,,,
Kuwait,KWT,1970,,54.056026,19.3515,0,0,,,
Kuwait,KWT,1971,,53.16879,19.987999,0,0,,,
Kuwait,KWT,1972,,57.331783,23.626501,0,0,,,
Kuwait,KWT,1973,,54.197147,26.467,0,0,,,
Kuwait,KWT,1974,,49.556572,27.8445,0,0,,,
Kuwait,KWT,1975,,38.492832,30.514,0,0,,,
Kuwait,KWT,1976,,45.590458,36.708,0,0,,,
Kuwait,KWT,1977,,44.11577,40.0235,0,0,,,
Kuwait,KWT,1978,,47.563553,44.8495,0,0,,,
Kuwait,KWT,1979,,53.342728,59.3845,0,0,,,
Kuwait,KWT,1980,,46.04957,38.6745,0,0,,,
Kuwait,KWT,1981,,64.21076,44.498,0,0,,,
Kuwait,KWT,1982,,72.00998,34.912502,0,0,,,
Kuwait,KWT,1983,,79.70098,38.3325,0,0,,,
Kuwait,KWT,1984,,84.21019,41.572,0,0,,,
Kuwait,KWT,1985,,80.65508,39.899998,0,0,,,
Kuwait,KWT,1986,,83.613396,54.435,0,0,,,
Kuwait,KWT,1987,,82.10621,45.41,0,0,,,
Kuwait,KWT,1988,,79.01365,64.979996,0,0,,,
Kuwait,KWT,1989,,77.53027,77.52,0,0,,,
Kuwait,KWT,1990,,51.687668,39.805,0,0,0,0,0
Kuwait,KWT,1991,,41.370697,4.75,0,0,0,0,0
Kuwait,KWT,1992,,56.785267,24.89,0,0,0,0,0
Kuwait,KWT,1993,,48.682903,51.489998,0,0,0,0,0
Kuwait,KWT,1994,,60.219498,56.714996,0,0,0,0,0
Kuwait,KWT,1995,,62.408756,88.141,0,0,0,0,0
Kuwait,KWT,1996,,60.651096,88.369,0,0,0,0,0
Kuwait,KWT,1997,,66.98625,88.065,0,0,0,0,0
Kuwait,KWT,1998,,100.8192,90.1645,0,0,0,0,0
Kuwait,KWT,1999,,115.72912,82.535995,0,0,0,0,0
Latvia,LVA,1985,8.443379,67.93239,21.104965,0,8.807912,,,
Latvia,LVA,1986,10.654708,57.170307,22.070303,0,8.873252,,,
Latvia,LVA,1987,9.755941,46.47371,22.955198,0,10.938015,,,
Latvia,LVA,1988,9.792228,41.671085,24.720257,0,8.873252,,,
Latvia,LVA,1989,7.9967875,41.656254,24.720257,0,10.663585,,,
Latvia,LVA,1990,8.239855,39.246185,25.685595,0,13.294623,0,0,0
Latvia,LVA,1991,7.22223,38.05292,24.720257,0,9.684139,0,0,0
Latvia,LVA,1992,6.353469,29.106192,14.120452,0,7.45457,0,0,0
Latvia,LVA,1993,5.8068585,26.014383,8.830015,0,8.504301,0,0,0
Latvia,LVA,1994,4.3682275,24.651974,8.830015,0,9.772849,0,0,0
Latvia,LVA,1995,3.1075358,22.18566,10.590339,0,8.684677,0,0,0
Latvia,LVA,1996,2.9133148,23.343493,9.705444,0,5.5,0.002957,0,0
Latvia,LVA,1997,2.602794,20.726149,9.705444,0,8.731989,0.005913972,0,0
Latvia,LVA,1998,1.920113,19.795252,10.978367,0,12.762365,0.005913972,0,0
Latvia,LVA,1999,1.4839879,18.437328,10.5146265,0,8.152419,0.005913972,0,0
Latvia,LVA,2000,1.530508,15.139174,12.73396,,8.3357525,0.014784943,0,0
Latvia,LVA,2001,1.4281639,17.654846,13.24029,,8.322753,0.008813362,0,0.009576611
Latvia,LVA,2002,1.15137,17.52924,15.085792,,7.192008,0.032107223,0,0.03192194
Latvia,LVA,2003,1.0327438,17.693226,15.005345,,6.571681,0.13920583,0,0.07661278
Latvia,LVA,2004,0.78153604,18.990347,16.562193,,8.959056,0.14120084,0,0.121303886
Latvia,LVA,2005,0.94086695,20.104658,16.088987,,9.523714,0.13458055,0,0.1340725
Latvia,LVA,2006,1.008321,18.92615,16.62844,,7.676902,0.13088861,0,0.13726471
Latvia,LVA,2007,1.246736,20.558056,16.088987,,7.727888,0.14986388,0,0.1340725
Latvia,LVA,2008,1.2425,20.178953,15.757743,,8.736471,0.16298333,0,0.14364916
Latvia,LVA,2009,0.9941667,18.382898,14.451695,,9.654406,0.13405028,0,0.15322582
Latvia,LVA,2010,1.2677777,20.73869,17.234144,,9.770037,0.13600333,0,0.21068555
Latvia,LVA,2011,1.2866666,19.040625,15.180432,,7.964236,0.19586444,0.00055173057,0.38306445
Latvia,LVA,2012,1.0666666,19.013836,14.271877,,10.145162,0.29612887,0.0005483861,0.9193547
Latvia,LVA,2013,0.845,19.216606,14.062125,,7.936416,0.3243247,0.0005450833,1.6024864
Latvia,LVA,2014,0.69666666,19.32151,12.637625,,5.4019413,0.27361888,0.00054181943,2.1355846
Latvia,LVA,2015,0.5447222,20.291126,12.7435,,5.030472,0.39586693,0.00053859444,2.454805
Latvia,LVA,2016,0.47583333,20.932833,13.195875,,6.770228,0.34801498,0.0010226277,2.6271842
Latvia,LVA,2017,0.48027778,21.379055,11.963875,0,11.658101,0.39919358,0.0011709667,2.970793
Latvia,LVA,2018,0.56361115,19.072533,13.715625,0,6.4332685,0.32287914,0.003368,3.012531
Latvia,LVA,2019,0.47666666,21.895447,13.118875,0,5.555454,0.40593722,0.008269056,2.960514
Latvia,LVA,2020,0.28249997,19.206448,10.731875,0,6.836341,0.46443832,0.012729611,2.7606118
Latvia,LVA,2021,0.21888888,19.805117,11.588499,0,7.085427,0.3700922,0.017785555,2.7510226
Latvia,LVA,2022,0.23761277,20.65343,8.10425,0,7.172395,0.5076891,0.017720694,2.5566194
Lithuania,LTU,1985,9.457702,102.38193,40.7919,26.898542,1.1630625,,,
Lithuania,LTU,1986,11.0072365,85.666695,40.878456,28.039692,1.1369264,,,
Lithuania,LTU,1987,10.835299,94.00655,42.69624,26.058355,1.0715858,,,
Lithuania,LTU,1988,10.923088,90.391785,44.514023,36.353786,1.1369264,,,
Lithuania,LTU,1989,10.205695,92.738045,47.240696,47.25115,1.1369264,,,
Lithuania,LTU,1990,9.271436,88.668465,54.41444,48.33139,1.2241936,0,0,0
Lithuania,LTU,1991,10.355351,97.529785,56.32874,48.23775,0.9994622,0,0,0
Lithuania,LTU,1992,4.853199,51.277847,32.18021,41.53554,0.9196236,0,0,0
Lithuania,LTU,1993,4.3030996,44.611813,17.404295,34.78793,1.1620969,0,0,0
Lithuania,LTU,1994,3.572736,41.343018,20.135017,21.865889,1.336559,0,0,0
Lithuania,LTU,1995,2.854002,37.539474,23.596106,33.5451,1.1029569,0,0,0
Lithuania,LTU,1996,2.622565,38.980484,25.226633,39.56063,0.9639786,0,0,0
Lithuania,LTU,1997,2.120149,38.5903,23.28791,34.11828,0.87231195,0,0,0
Lithuania,LTU,1998,1.8491699,44.21774,20.397856,38.459675,1.2330644,0,0,0
Lithuania,LTU,1999,1.5781912,35.94857,21.084026,27.98357,1.2241936,0,0,0
Lithuania,LTU,2000,1.0734489,28.06077,24.007809,23.889038,1.0033064,0,0,0
Lithuania,LTU,2001,0.9745939,32.332253,24.966122,32.030495,0.95624995,0,0,0.0063844165
Lithuania,LTU,2002,1.571213,29.934454,25.24175,39.61035,1.0309324,0,0,0.012768805
Lithuania,LTU,2003,2.029435,28.66815,27.380508,43.091156,0.94283026,0,0,0.022345414
Lithuania,LTU,2004,1.961981,30.585125,27.311892,41.75927,1.2117348,0.003457972,0,0.019153222
Lithuania,LTU,2005,2.1492238,33.126637,28.806347,28.40483,1.2905405,0.005154139,0,0.022345414
Lithuania,LTU,2006,2.9191298,33.058205,28.545835,23.621572,1.1299102,0.038981944,0,0.079804994
Lithuania,LTU,2007,2.901685,32.608067,33.63512,26.680332,1.1892974,0.30001056,0,0.17237917
Lithuania,LTU,2008,2.462071,35.369804,30.19148,26.678562,1.1293625,0.3683986,0,0.22026221
Lithuania,LTU,2009,1.9573288,31.071676,25.372007,29.083614,1.1849478,0.44041082,0,0.32560474
Lithuania,LTU,2010,2.40741,31.254553,28.981958,0,1.4988124,0.62172973,0,0.4692539
Lithuania,LTU,2011,2.787711,30.434248,31.619642,0,1.3238783,1.3103608,0.00027586555,0.5011761
Lithuania,LTU,2012,2.7179308,30.9647,30.87416,0,1.1579194,1.4809194,0.0063064443,0.6959005
Lithuania,LTU,2013,3.127307,30.099901,25.171972,0,1.4204876,1.6426094,0.12209861,1.139617
Lithuania,LTU,2014,2.645825,29.46794,24.01711,0,1.0787628,1.7313844,0.19776416,1.2762433
Lithuania,LTU,2015,2.121312,32.235332,24.037651,,0.94146305,2.1821153,0.197395,1.4253192
Lithuania,LTU,2016,2.1492238,35.089043,21.41865,,1.2151076,3.040847,0.17802306,1.4023352
Lithuania,LTU,2017,2.3039029,36.324562,22.28886,,1.6031613,3.6294677,0.18096778,1.6075941
Lithuania,LTU,2018,2.458582,38.73701,22.38687,,1.1403084,3.0293577,0.22912,1.733367
Lithuania,LTU,2019,2.308555,39.04023,21.57156,0,0.910465,3.9523768,0.24013695,1.7020832
Lithuania,LTU,2020,1.801487,36.593956,23.60484,0,0.78919995,4.075213,0.3382661,1.8964885
Lithuania,LTU,2021,2.1585279,36.981213,22.28184,0,1.0040189,3.563129,0.49926195,2.1882558
Lithuania,LTU,2022,2.233781,37.407913,16.07382,0,1.2167252,3.9424224,0.53804886,0.92929417
Lower-middle-income countries,,1965,451.96753,531.8171,38.448574,0,90.21225,0,0,0
Lower-middle-income countries,,1966,449.15936,597.114,41.495853,0,94.551636,0,0,0
Lower-middle-income countries,,1967,457.69238,624.54364,46.484123,0,104.92228,0,0,0
Lower-middle-income countries,,1968,474.53784,682.64026,50.33117,0,123.32189,0,0,0
Lower-middle-income countries,,1969,502.16974,733.3376,66.087875,2.0565786,137.11504,0,0,0
Lower-middle-income countries,,1970,477.3174,786.47253,84.5963,3.7118735,148.06938,0,0,0
Lower-middle-income countries,,1971,479.96863,832.37915,91.36543,2.8967662,152.83582,0,0,0
Lower-middle-income countries,,1972,502.11365,883.19183,99.36187,3.197729,153.92014,0,0,0
Lower-middle-income countries,,1973,503.79916,968.78406,113.45791,6.6211796,160.20738,0,0,0
Lower-middle-income countries,,1974,569.16174,980.6725,127.30141,6.6086397,160.00383,0,0,0
Lower-middle-income countries,,1975,625.75867,1067.2218,149.58356,7.8124905,183.99403,0,0,0
Lower-middle-income countries,,1976,647.6041,1130.3226,168.95468,9.003801,195.33112,0,0,0
Lower-middle-income countries,,1977,680.3015,1256.8906,205.33461,6.1822762,213.95647,0,0,0.0028375275
Lower-middle-income countries,,1978,653.75104,1325.3928,229.8519,6.897063,261.8813,0,0,0.008512555
Lower-middle-income countries,,1979,697.7915,1427.7377,297.80093,6.8092813,256.78302,0,0,1.8073266
Lower-middle-income countries,,1980,725.9264,1456.9329,331.34775,7.1729445,265.61508,0,0,5.8022923
Lower-middle-income countries,,1981,813.6519,1528.6495,385.97705,7.4739075,280.18607,0,0,11.222556
Lower-middle-income countries,,1982,824.50775,1619.6838,438.17206,6.69642,257.5026,0,0,11.210625
Lower-middle-income countries,,1983,872.0202,1757.5671,497.09265,9.505405,254.51236,0,0,14.305629
Lower-middle-income countries,,1984,912.8433,1858.2133,521.34607,12.402172,279.87424,0,0,15.498038
Lower-middle-income countries,,1985,1972.507,2824.005,1728.7853,165.15329,325.53857,0,0,17.212166
Lower-middle-income countries,,1986,2043.5354,2839.676,1818.3062,136.92549,331.72964,0,0,16.167591
Lower-middle-income countries,,1987,2142.9363,2965.396,1906.6995,159.04625,336.26544,0,0,14.025042
Lower-middle-income countries,,1988,2166.0027,2995.3616,2026.4087,222.09795,370.89667,0,0,14.953802
Lower-middle-income countries,,1989,2184.1047,3111.4666,2124.8357,200.49133,397.3328,0,0,16.317938
Lower-middle-income countries,,1990,2408.253,3313.468,2495.48,235.4959,417.7803,0.08960583,0,20.20194
Lower-middle-income countries,,1991,2385.3684,3340.82,2531.463,229.73828,442.98865,0.3338736,0,19.62614
Lower-middle-income countries,,1992,2454.8596,3202.893,2453.5024,229.00487,441.61414,0.26160473,0,19.63647
Lower-middle-income countries,,1993,2424.505,3198.2742,2276.6328,232.32585,469.49466,0.2802339,0,19.98398
Lower-middle-income countries,,1994,2325.2573,3247.4502,2345.713,211.05743,495.78964,0.56561273,0,23.698923
Lower-middle-income countries,,1995,2429.0503,3449.7666,2429.8984,223.19641,488.2603,1.4680564,0.0029868612,25.486876
Lower-middle-income countries,,1996,2355.1152,3516.016,2673.1316,250.56764,482.74347,2.5973601,0.017921139,27.602919
Lower-middle-income countries,,1997,2456.1648,3757.1292,2625.5974,255.25032,449.22128,2.9215052,0.017921139,31.411482
Lower-middle-income countries,,1998,2542.7046,3793.1338,2672.3657,246.87355,538.5461,3.1994624,0.017921139,38.746002
Lower-middle-income countries,,1999,2546.3809,3913.173,2962.4268,240.82675,533.39954,4.4340053,0.017921139,46.62571
Lower-middle-income countries,,2000,2721.3977,4036.5322,3076.4133,266.88293,493.08344,5.2409678,0.022776816,55.156044
Lower-middle-income countries,,2001,2777.5242,4096.4287,3216.0002,273.85614,496.22324,7.4120383,0.037939336,55.839573
Lower-middle-income countries,,2002,2882.9521,4141.3276,3434.605,277.9572,485.38586,7.435164,0.046215102,56.07531
Lower-middle-income countries,,2003,3075.613,4186.259,3571.408,282.33667,506.19586,9.15072,0.059645604,56.858654
Lower-middle-income countries,,2004,3206.7888,4403.7065,3789.629,306.09067,609.4928,17.319841,0.07123983,60.883488
Lower-middle-income countries,,2005,3485.7244,4498.24,3953.5237,299.55884,617.9978,19.574827,0.08250962,58.438065
Lower-middle-income countries,,2006,3624.8787,4648.4517,4080.3164,301.41248,679.3783,29.430023,0.05851234,64.853165
Lower-middle-income countries,,2007,3996.2202,4895.38,4253.3047,305.77472,710.2654,36.396584,0.21741153,71.60892
Lower-middle-income countries,,2008,4251.8564,5057.373,4386.184,288.03857,659.19116,44.72632,0.25111827,82.138115
Lower-middle-income countries,,2009,4400.287,5163.2593,4517.45,274.10843,648.9297,50.427425,0.32442588,90.60545
Lower-middle-income countries,,2010,4601.2856,5238.1733,4826.867,305.6986,685.2988,60.80644,0.61255497,98.15193
Lower-middle-income countries,,2011,4878.61,5431.4375,5020.971,334.92212,754.9597,73.576454,3.3722095,107.62363
Lower-middle-income countries,,2012,5201.765,5643.129,5016.6294,335.3243,689.16296,83.24396,8.612774,117.56857
Lower-middle-income countries,,2013,5376.29,5729.6406,4943.5317,327.005,835.9064,93.160706,11.881416,123.35063
Lower-middle-income countries,,2014,5806.8184,5741.47,5096.903,342.6697,833.18274,104.4354,16.25861,133.89159
Lower-middle-income countries,,2015,5970.308,5883.251,5170.309,345.59424,788.7684,108.460594,21.353909,156.10248
Lower-middle-income countries,,2016,6184.7617,6187.411,5347.866,335.52594,812.5158,140.35262,39.649014,141.88582
Lower-middle-income countries,,2017,6333.072,6363.948,5540.039,352.58594,891.71405,166.78973,69.87265,148.09848
Lower-middle-income countries,,2018,6905.3184,6479.4775,5789.749,354.3764,880.8044,195.99776,112.54187,197.2132
Lower-middle-income countries,,2019,7243.495,6565.36,5891.0635,363.63354,953.94684,214.8581,162.23799,209.60161
Lower-middle-income countries,,2020,6951.377,5936.7705,5937.6987,344.49774,960.84296,210.92339,224.32957,219.95122
Lower-middle-income countries,,2021,7616.952,6148.687,6059.6846,375.02255,945.20233,240.09344,294.4735,241.24194
Lower-middle-income countries,,2022,8131.5684,6671.5684,5754.108,343.02457,1015.0767,255.2012,363.3742,275.95557
Luxembourg,LUX,1965,31.716173,9.832363,0,,0.25551942,,,
Luxembourg,LUX,1966,28.63771,11.189572,0,,0.2299325,,,
Luxembourg,LUX,1967,26.833899,12.358044,0,,0.25949636,,,
Luxembourg,LUX,1968,28.762152,13.641634,0,,0.26504084,,,
Luxembourg,LUX,1969,30.555498,15.104541,0.02925,,0.23063639,,,
Luxembourg,LUX,1970,31.330057,16.02329,0.07295055,,0.2549339,,,
Luxembourg,LUX,1971,28.872639,16.681265,0.14653806,,0.14409415,,,
Luxembourg,LUX,1972,28.415579,17.51691,1.1723038,,0.16991445,,,
Luxembourg,LUX,1973,28.156229,19.464945,2.3446078,,0.15001693,,,
Luxembourg,LUX,1974,30.017029,17.504738,3.1505668,,0.22159387,,,
Luxembourg,LUX,1975,22.825037,15.61211,3.647525,,0.19145028,,,
Luxembourg,LUX,1976,21.138687,16.907217,4.176333,,0.1206275,,,
Luxembourg,LUX,1977,18.219559,16.632332,4.39614,,0.23249333,,,0.04149861
Luxembourg,LUX,1978,19.262768,16.749968,4.835754,,0.2211975,,,0.047883056
Luxembourg,LUX,1979,21.39106,15.525216,5.0555606,,0.24145584,,,0.051075276
Luxembourg,LUX,1980,21.220097,12.98823,4.4499803,,0.25501665,,,0.047883056
Luxembourg,LUX,1981,17.067024,12.481876,3.443643,,0.2726403,,,0.05745972
Luxembourg,LUX,1982,15.716782,12.346533,2.857491,,0.2420886,,,0.05745972
Luxembourg,LUX,1983,14.422362,11.758568,2.710953,,0.23872666,,,0.0542675
Luxembourg,LUX,1984,16.419233,11.779353,2.9307601,,0.25402915,,,0.060651943
Luxembourg,LUX,1985,16.297117,12.517872,3.2098217,,0.20583889,,,0.05745972
Luxembourg,LUX,1986,14.482839,13.635571,3.1368713,,0.25457028,,,0.0542675
Luxembourg,LUX,1987,10.434436,15.456239,3.5745742,,0.2959383,,,0.07022861
Luxembourg,LUX,1988,10.640286,15.865759,3.7204754,,0.27195442,,,0.07342083
Luxembourg,LUX,1989,13.181441,17.436583,4.2311287,,0.20717861,,,0.060651943
Luxembourg,LUX,1990,12.797652,19.125217,4.981477,0,0.20698917,0,0,0.03991861
Luxembourg,LUX,1991,12.1731205,22.283129,5.1794853,0,0.24838722,0,0,0.044614166
Luxembourg,LUX,1992,11.46718,22.93275,5.398337,0,0.20698917,0,0,0.03757222
Luxembourg,LUX,1993,11.848643,22.86836,5.6067667,0,0.19811833,0,0,0.04696361
Luxembourg,LUX,1994,10.216955,22.842442,5.648453,0,0.2543011,0,0,0.04813833
Luxembourg,LUX,1995,5.7463827,21.410866,6.454912,0,0.26021498,0,0,0.062225554
Luxembourg,LUX,1996,5.4149275,22.176525,7.081096,0,0.17741944,0,0,0.049313057
Luxembourg,LUX,1997,3.435502,23.158903,7.255865,0,0.24543,0.008870971,0,0.054008886
Luxembourg,LUX,1998,1.1432289,24.09103,7.3264184,0,0.34005386,0.032526944,0,0.054484442
Luxembourg,LUX,1999,1.156022,25.739426,7.5994616,0,0.25134417,0.05322583,0,0.060173053
Luxembourg,LUX,2000,1.2758111,27.610802,7.807751,0,0.36519998,0.073164724,0.000118279444,0.07135222
Luxembourg,LUX,2001,1.376992,29.310976,8.6795,0,0.34675306,0.06974305,0.00013513833,0.082591936
Luxembourg,LUX,2002,0.85713106,29.86881,12.407249,0,0.29109833,0.07145027,0.00017221112,0.0862375
Luxembourg,LUX,2003,0.6582581,32.06685,12.5595,0,0.23032777,0.075890556,0.004057278,0.10901694
Luxembourg,LUX,2004,0.9245849,36.371384,13.907999,0,0.2998589,0.11353416,0.026508305,0.13590805
Luxembourg,LUX,2005,0.90248805,37.356655,13.680046,0,0.26612276,0.1496161,0.050676662,0.14736167
Luxembourg,LUX,2006,1.076938,35.52233,14.30931,0,0.31672776,0.1649936,0.060077775,0.17626083
Luxembourg,LUX,2007,0.9117919,34.57503,13.356533,0,0.32998914,0.18177637,0.0591,0.20004582
Luxembourg,LUX,2008,0.87108696,34.84931,12.714174,0,0.37124804,0.1702586,0.05628833,0.22233054
Luxembourg,LUX,2009,0.7780469,32.625046,12.937938,0,0.2955778,0.17725888,0.056736667,0.2495825
Luxembourg,LUX,2010,0.77921,34.16721,13.916304,0,0.29882166,0.15288723,0.058698054,0.26859194
Luxembourg,LUX,2011,0.67919195,34.88955,12.005276,0,0.17379527,0.17669193,0.07101889,0.29680803
Luxembourg,LUX,2012,0.62453115,33.672718,12.2237215,0,0.26953778,0.21240665,0.10495305,0.3001022
Luxembourg,LUX,2013,0.55707693,33.112263,10.34957,0,0.3248561,0.22628333,0.20096694,0.30074084
Luxembourg,LUX,2014,0.6209489,31.917315,9.805904,0,0.29200834,0.21639194,0.2566628,0.36782166
Luxembourg,LUX,2015,0.5714516,31.355448,8.9427395,0,0.26728556,0.27427387,0.27931777,0.40210277
Luxembourg,LUX,2016,0.59231585,31.312542,8.247018,0,0.30895972,0.27168193,0.2684747,0.4469661
Luxembourg,LUX,2017,0.54795915,32.775616,8.061143,0,0.22793694,0.62493217,0.28865165,0.54731303
Luxembourg,LUX,2018,0.48566887,34.678898,7.950632,0,0.24546528,0.67353606,0.3141139,0.6932575
Luxembourg,LUX,2019,0.5321655,35.056538,7.955588,0,0.281825,0.7414541,0.3436914,0.88784474
Luxembourg,LUX,2020,0.44708055,28.419147,7.2253613,0,0.24057332,0.9221822,0.42351806,1.1884255
Luxembourg,LUX,2021,0.48942527,30.598438,7.7898073,0,0.2794925,0.8224555,0.47149387,1.2405514
Luxembourg,LUX,2022,0.5143739,28.196154,6.122363,0,0.1801947,0.87258554,0.56462026,1.1368757
Malaysia,MYS,1965,0.17445,31.176205,,0,1.7357528,,0,0
Malaysia,MYS,1966,0.23259999,35.99366,,0,2.0462363,,0,0
Malaysia,MYS,1967,0.13956,38.8187,,0,2.1438172,,0,0
Malaysia,MYS,1968,0.13956,39.985744,,0,2.3774195,,0,0
Malaysia,MYS,1969,0.17445,43.46176,,0,2.9983869,,0,0
Malaysia,MYS,1970,0.18608,40.44124,0.08141,0,3.554301,,0,0
Malaysia,MYS,1971,0.47683,45.043636,0.82874525,0,3.0930107,0,0,0
Malaysia,MYS,1972,1.20952,49.289757,1.1605041,0,3.4123657,0,0,0
Malaysia,MYS,1973,1.15137,52.4388,1.1605041,0,3.276344,0,0,0
Malaysia,MYS,1974,1.15137,52.28298,2.4192512,0,2.9747312,0,0,0
Malaysia,MYS,1975,0.10467,54.68143,2.9162495,0,2.971774,0,0,0
Malaysia,MYS,1976,0.116299994,61.358616,3.471752,0,2.8032258,0,0,0
Malaysia,MYS,1977,0.12793,73.671425,3.1767428,0,2.2739246,0,0,0
Malaysia,MYS,1978,0.27912,78.81282,23.50423,0,2.6729724,0,0,0
Malaysia,MYS,1979,0.39541999,88.16213,29.249449,0,3.263109,0,0,0
Malaysia,MYS,1980,0.5815,95.84808,26.01631,0,4.165671,0,0,0
Malaysia,MYS,1981,1.0815899,103.31685,21.87603,0,4.616952,0,0,0
Malaysia,MYS,1982,0.98855,107.18903,27.539839,0,4.4433823,0,0,0
Malaysia,MYS,1983,2.5702298,114.6193,38.599968,0,5.1723747,0,0,0
Malaysia,MYS,1984,2.7795699,112.66363,47.82256,0,10.205894,0,0,0
Malaysia,MYS,1985,3.70997,110.8479,46.182728,0,11.143169,0,0,0
Malaysia,MYS,1986,2.75631,102.05382,71.66406,0,12.1845875,0,0,0
Malaysia,MYS,1987,3.8030097,104.55259,71.48961,0,14.68399,0,0,0
Malaysia,MYS,1988,3.0238,111.706696,72.931725,0,16.940395,0,0,0
Malaysia,MYS,1989,13.921109,115.90021,83.51503,0,15.65598,0,0,0
Malaysia,MYS,1990,15.411066,134.57195,79.09563,0,11.906876,0,0,0
Malaysia,MYS,1991,18.15391,152.95303,117.60256,0,13.156577,0,0,0
Malaysia,MYS,1992,19.060444,181.0182,127.80206,0,12.6736555,0,0,0
Malaysia,MYS,1993,15.934066,186.71935,125.510956,0,14.350268,0,0,0
Malaysia,MYS,1994,17.700644,196.5406,130.32578,0,19.170162,0,0,0
Malaysia,MYS,1995,19.39749,224.80556,135.36157,0,18.386559,0,0,0
Malaysia,MYS,1996,19.490465,246.50568,162.94792,0,15.329032,0,0,0
Malaysia,MYS,1997,18.851244,281.96838,202.29222,0,12.339516,0,0,0
Malaysia,MYS,1998,20.118065,257.74655,204.39725,0,13.1793,0,0,0
Malaysia,MYS,1999,22.54711,251.90372,232.64651,0,22.331182,0,0,0
Malaysia,MYS,2000,28.892843,272.32065,287.54013,,20.681183,0,0,1.8224391
Malaysia,MYS,2001,34.52962,294.5357,277.09637,,17.820621,0,0,1.8326253
Malaysia,MYS,2002,42.328133,318.86258,280.88776,,15.805489,0,0,1.2909275
Malaysia,MYS,2003,61.78373,333.62247,302.6591,,14.761631,0,0,1.329553
Malaysia,MYS,2004,77.078575,349.71957,326.94257,,16.059446,0,0,1.8398589
Malaysia,MYS,2005,80.06548,362.19116,373.73004,,17.200525,0,0,1.891381
Malaysia,MYS,2006,84.81897,350.31897,388.63968,,17.991493,0,0,1.9918205
Malaysia,MYS,2007,102.8218,373.591,404.01456,,16.844137,0,0,2.4253507
Malaysia,MYS,2008,113.688576,358.46222,435.49695,,21.938122,0,0,2.543424
Malaysia,MYS,2009,123.46287,355.6215,400.2232,,19.241787,0,0,4.447915
Malaysia,MYS,2010,171.74158,359.263,380.2312,,17.655457,0,0,4.0316086
Malaysia,MYS,2011,171.68346,366.93445,383.1736,,22.223722,0,0,4.9081254
Malaysia,MYS,2012,184.58412,402.15158,420.157,,25.365644,0,0.019193556,4.793613
Malaysia,MYS,2013,175.11201,427.70407,445.67322,,32.156387,0,0.38428387,3.5228846
